name,age,educational level,number of not paid past credits,dependents,profession,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,requested_loan_duration,debt-to-income ratio after credit,collateral,estimated seizable assets,y-categorical-default
name151,40,ausbildung,0,0,MediumSkilled,2002.0,1288.656755231066,713.343244768934,0.0,26955.975126619775,0.564762503821768,36,13.108207733192229,26187,30392.387444236752,0
name152,59,bachelor degree,1,0,HighSkilled,5755.0,7433.520197620285,-1678.5201976202852,0.2916629361633858,183652.27048590046,0.2283801094585421,24,32.203438867683886,39443,42717.54036602967,1
name153,35,ausbildung,0,0,Unemployed_MediumSkilled,900.0,930.6771610930315,-30.677161093031486,0.03408573454781276,21822.734873153597,0.7664233667705858,48,24.281568926940697,20696,20839.813355909177,0
name154,53,bachelor degree,2,1,HighSkilled,9034.0,9346.208365919541,-312.2083659195414,0.03455926122642699,145681.52276225222,0.4533958689352698,24,16.16047499758377,69372,79115.19455246761,1
name155,36,bachelor degree,1,3,HighSkilled,4403.0,3535.3227063147383,867.6772936852617,0.0,135355.8358121438,0.5760996391788618,24,30.544664664651044,31041,48407.26095987636,0
name156,51,ausbildung,0,2,MediumSkilled,2565.0,3142.256565305575,-577.2565653055749,0.22505129251679334,17169.72612913071,0.6605955357502542,36,6.918901635257812,0,3973.43240898241,0
name157,49,high school or lower,0,0,LowSkilled,2572.0,2466.4873069509404,105.51269304905964,0.0,20478.84423102266,0.9696377014497265,60,7.9212019976569215,16934,21754.617862627485,0
name158,41,high school or lower,1,1,LowSkilled,1528.0,1544.9010307642952,-16.90103076429523,0.011060884008046615,10377.635886255064,0.8421443098093773,12,6.802707406426282,6654,7835.3536673124745,0
name159,47,bachelor degree,0,0,HighSkilled,7574.0,5340.568278836428,2233.4317211635716,0.0,131015.93114572644,0.6467814532230161,24,17.00323467448678,33818,53305.706181393776,1
name160,47,bachelor degree,0,0,HighSkilled,5616.0,4589.970706929508,1026.0292930704918,0.0,174076.09254940238,0.9669109542370089,12,30.8137577023383,50234,73207.7554992423,1
name161,34,bachelor degree,1,0,Unemployed_HighSkilled,1500.0,1742.9597083167566,-242.95970831675663,0.16197313887783776,88176.16817379431,0.9391417563288145,24,58.946085254740716,21575,25720.689907066306,1
name162,33,ausbildung,1,0,MediumSkilled,2170.0,1367.514054402345,802.485945597655,0.0,44269.620956926636,0.9218486389977636,24,20.03093779323916,27562,28650.702365558627,1
name163,60,post graduate degree,1,0,HighSkilled,6940.0,8833.238007634165,-1893.2380076341651,0.2728008656533379,172321.5960909113,0.5491406073120428,12,25.103002031490703,34338,40557.10649378875,1
name164,39,high school or lower,0,0,LowSkilled,1451.0,954.7616153362654,496.23838466373456,0.0,4181.195055775653,0.4276765842643401,48,2.5395979814692753,17553,21007.68422435053,0
name165,39,high school or lower,2,1,LowSkilled,1069.0,1531.062469529254,-462.06246952925403,0.4322380444614163,18293.38155520634,0.6865633971920055,36,17.5448494150941,14830,17558.693141941396,1
name166,32,ausbildung,0,1,MediumSkilled,1903.0,1913.3069899380544,-10.306989938054357,0.005416179683685947,28326.577107181613,0.924278933934546,24,14.89063799112962,20911,28342.324619665163,0
name167,38,high school or lower,0,0,LowSkilled,1250.0,766.6614018921326,483.33859810786737,0.0,68597.47385239927,0.2569069002007111,48,54.49130820343313,14290,16981.65904400378,1
name168,35,high school or lower,0,0,LowSkilled,892.0,962.6159631897248,-70.61596318972477,0.0791658780153865,15181.839686463587,0.5783628092898773,60,17.099165526517165,22057,26154.379214421002,1
name169,59,bachelor degree,0,1,HighSkilled,9391.0,7081.251594414868,2309.748405585132,0.0,276560.44789932476,0.7524434916981853,24,29.2035671913257,23078,49092.08476254796,0
name170,57,high school or lower,0,0,LowSkilled,2575.0,1806.9747094359072,768.0252905640928,0.0,30420.415734395858,0.8861917802004442,12,11.515491434497774,21207,28960.423151430405,0
name171,57,bachelor degree,0,1,HighSkilled,9696.0,4955.275669632687,4740.724330367313,0.0,213607.2245180125,0.43145596718940005,24,21.54151198304921,21396,55129.24549272325,0
name172,50,ausbildung,0,0,MediumSkilled,2425.0,2486.018018619404,-61.01801861940385,0.025162069533774784,31127.54683593366,0.927293079269005,24,12.861263857547655,13362,18240.474202049067,1
name173,32,bachelor degree,1,0,HighSkilled,2950.0,2839.095553193188,110.90444680681185,0.0,29052.931931862593,0.21089668008101425,24,9.81085677459518,47086,48300.04319489191,1
name174,42,bachelor degree,0,0,Unemployed_HighSkilled,3000.0,2525.036080699343,474.9639193006569,0.0,17501.646601530316,0.8317036010165137,60,5.675560894076552,70086,70019.97790793721,0
name175,30,high school or lower,0,0,LowSkilled,1146.0,822.9223866386315,323.07761336136855,0.0,30729.19477873527,0.7231356528699571,24,26.532388451460648,24309,29654.91745448434,0
name176,36,ausbildung,0,1,MediumSkilled,2727.0,1908.3370585579464,818.6629414420536,0.0,84923.99200592237,0.5228599752125367,48,30.84170482745886,41414,37921.13802039132,0
name177,30,high school or lower,0,0,LowSkilled,1101.0,1220.5460043483256,-119.5460043483256,0.10857947715560907,21824.88989634699,0.7944121336817258,36,19.931367757216453,0,1860.5277919876094,1
name178,46,high school or lower,0,1,Unemployed_LowSkilled,900.0,710.7566476419433,189.24335235805665,0.0,37991.79169263568,0.5418285871947136,48,42.002831489197355,12314,13624.493306108618,1
name179,55,post graduate degree,0,1,HighSkilled,5014.0,5455.019492184978,-441.01949218497793,0.08795761710909013,84942.85553468454,0.8460430334619825,12,17.029093543452237,15374,31066.5959887741,1
name180,58,bachelor degree,0,0,HighSkilled,9619.0,9065.59242368128,553.4075763187193,0.0,174095.16324329737,0.584815398336008,36,18.04155896319562,0,22588.699514928954,1
name181,47,high school or lower,0,1,Unemployed_LowSkilled,900.0,732.956345712869,167.04365428713095,0.0,11048.62636515863,0.4403725495793081,48,12.09064745652389,6661,8505.554889739817,0
name182,58,bachelor degree,2,0,HighSkilled,9499.0,9132.310534576021,366.6894654239786,0.0,539457.7177436858,0.6378110756335158,60,56.75239796591872,73727,92318.96825332064,1
name183,53,ausbildung,0,1,Unemployed_MediumSkilled,1750.0,1950.248300254032,-200.24830025403207,0.11442760014516118,96940.20042531472,0.5440798297728421,12,55.50882784318214,19774,21482.798815087113,1
name184,32,ausbildung,0,1,MediumSkilled,1534.0,1050.8756591695114,483.12434083048856,0.0,56807.10665241864,0.4411077456215448,24,36.71706799973152,0,3917.426362416448,0
name185,47,high school or lower,1,0,LowSkilled,1736.0,1605.8371771297354,130.16282287026456,0.0,45260.93944853248,0.9300640095339312,36,25.996991143814643,9140,10338.509937150995,0
name186,56,ausbildung,1,0,MediumSkilled,3028.0,2857.2963961191185,170.70360388088147,0.0,23667.786359200374,0.5859855165214385,24,7.759934859748842,28190,36338.389928163175,0
name187,36,high school or lower,2,0,LowSkilled,949.0,1038.6476239748526,-89.64762397485265,0.09446535719162555,20519.121393031626,0.7107443350702924,36,21.716300334042653,24599,27254.882849870155,1
name188,45,high school or lower,0,0,LowSkilled,1385.0,882.4097663170455,502.5902336829545,0.0,16472.244824378045,0.6997642604454298,12,11.530436527577683,0,2587.7954216924663,0
name189,41,post graduate degree,0,0,HighSkilled,6984.0,5954.196937913467,1029.803062086533,0.0,253978.24277126192,0.4658245320967532,48,36.218276017923166,26268,51886.36258993943,0
name190,54,high school or lower,2,0,LowSkilled,2352.0,1917.0110838678354,434.9889161321646,0.0,42133.0937562201,0.2310527006576301,48,17.728786071465958,0,4318.26545604651,0
name191,39,post graduate degree,0,0,HighSkilled,3974.0,3003.188459346122,970.8115406538782,0.0,99812.22088998463,0.8309688898310654,24,24.872020470390225,23714,35042.81137792691,0
name192,58,high school or lower,1,1,LowSkilled,2023.0,4075.5961922544866,-2052.5961922544866,1.0146298528198154,16520.766758111433,0.9547414322929506,36,9.181098838539752,5322,6728.120003105101,1
name193,57,high school or lower,0,0,LowSkilled,2785.0,2429.51349870382,355.48650129618,0.0,22966.204256055353,0.8203910239916237,48,8.118749642642431,18574,18092.864588156845,0
name194,32,bachelor degree,0,0,HighSkilled,1984.0,3376.349622218729,-1392.349622218729,0.701789124102182,39956.23094024526,0.92550714241243,24,20.841018428661286,62446,58866.32153994421,1
name195,60,ausbildung,0,0,MediumSkilled,3857.0,1991.2092234132667,1865.7907765867333,0.0,122863.78898957667,0.25560687662201487,24,31.371013277933613,0,10730.72083634738,1
name196,34,high school or lower,0,1,Unemployed_LowSkilled,500.0,558.0033675231529,-58.00336752315286,0.11600673504630572,6258.672495448543,0.37695145556935244,24,12.63335172594339,18705,14634.83977675294,1
name197,33,bachelor degree,1,0,HighSkilled,3604.0,2264.8029177104904,1339.1970822895096,0.0,82374.30489951628,0.6134485642669861,36,22.484769094680015,76846,74850.06500788224,0
name198,51,bachelor degree,0,0,HighSkilled,8580.0,11161.151897707467,-2581.1518977074666,0.30083355451135974,362108.9970003782,0.6888446418536945,12,42.50467935875125,58433,74975.1805104257,0
name199,46,high school or lower,1,1,LowSkilled,1672.0,1738.6870396700197,-66.68703967001966,0.03988459310407874,40081.7594543656,0.9745503560807034,24,24.01222876437537,10104,12380.81289924153,1
name200,46,bachelor degree,0,0,HighSkilled,8302.0,5391.218392777385,2910.781607222615,0.0,48003.19470461546,0.9827674946894125,12,5.431512057021543,27741,60427.188116940466,0
name201,55,bachelor degree,0,0,HighSkilled,8694.0,10042.292795284113,-1348.2927952841128,0.1550831372537512,185980.1745265312,0.7839387861839975,24,21.546867646861667,35326,51413.6664366897,0
name202,56,high school or lower,0,0,Unemployed_LowSkilled,1100.0,759.2283425707674,340.7716574292326,0.0,13721.801177427926,0.5632676843895649,12,12.164572290907904,23520,25365.43748623145,1
name203,33,ausbildung,1,1,MediumSkilled,2028.0,2191.2384675113067,-163.23846751130668,0.08049234098190665,14110.544149537347,0.6176688235680794,24,7.038354347657127,22946,27655.380495021996,1
name204,45,high school or lower,1,0,LowSkilled,1520.0,2114.7817768628015,-594.7817768628015,0.3913038005676326,12042.83611733324,0.6324487881287086,24,8.314222298813185,19825,21012.79062443329,1
name205,52,high school or lower,1,0,LowSkilled,2350.0,1344.4258131857073,1005.5741868142927,0.0,15038.84973818119,0.8524099658196447,48,5.971606617602935,10925,16105.067128427158,1
name206,42,high school or lower,0,1,LowSkilled,942.0,1518.5189032791588,-576.5189032791588,0.6120158208908268,20137.144003483794,0.6365380848117712,12,21.989026440300375,10129,10845.238655233843,1
name207,57,bachelor degree,0,0,HighSkilled,9229.0,17625.52196456839,-8396.52196456839,0.909797590699793,157355.68403023807,0.9043391638167575,36,17.959931302937097,57867,70570.56013907265,1
name208,39,ausbildung,0,1,MediumSkilled,2037.0,2421.5200793233307,-384.5200793233307,0.18876783471935726,93578.01854798713,0.966161169545509,60,46.1279031061907,36716,38989.61872886424,0
name209,58,bachelor degree,0,1,HighSkilled,11602.0,12404.506109778658,-802.5061097786584,0.06916963538861044,84162.23379207081,0.3209886438564005,12,7.323283908106315,38942,71132.72665275354,0
name210,58,ausbildung,1,3,MediumSkilled,2572.0,4154.217674928309,-1582.217674928309,0.6151701691012088,11786.509237392544,0.8436347431206485,24,5.1977942893938,0,3234.954613139507,0
name211,59,high school or lower,1,1,Unemployed_LowSkilled,1100.0,1415.4231757292525,-315.42317572925253,0.28674834157204776,26797.66855338663,0.773232048540001,48,24.648265208287164,6870,9857.612617508159,0
name212,38,high school or lower,2,1,LowSkilled,930.0,883.137601299806,46.862398700194035,0.0,9994.805738536152,0.5749219581144516,36,10.696713268640815,9336,10396.882405312523,1
name213,59,ausbildung,0,2,MediumSkilled,4546.0,3077.0388075398546,1468.9611924601454,0.0,112909.60259345728,0.8162901745029635,36,24.513999428287974,35003,41223.62071065331,0
name214,36,bachelor degree,1,1,HighSkilled,3658.0,4069.8271443519484,-411.8271443519484,0.11258259823727403,137800.31600018617,0.7139015031941967,12,37.783527376855695,73602,84278.48699988662,1
name215,40,ausbildung,1,1,MediumSkilled,2237.0,2039.330583007575,197.6694169924251,0.0,60864.09982167131,0.9258917893598092,24,27.11954868336115,41375,49999.87148322346,1
name216,53,ausbildung,0,1,MediumSkilled,3940.0,3784.185036950764,155.8149630492362,0.0,229035.4265986758,0.9220029744613168,48,58.09127198873771,49080,49885.49261757388,1
name217,35,bachelor degree,2,0,HighSkilled,2790.0,3305.4718886866494,-515.4718886866494,0.18475694935005357,25208.03206654438,0.9144721800351698,24,9.21989389076381,79237,83733.6277809415,1
name218,55,high school or lower,0,0,LowSkilled,1322.0,2065.624402005885,-743.6244020058848,0.5624995476595195,14919.748448761718,0.5028194763471335,48,11.848239675315886,19385,20618.889513300626,1
name219,58,high school or lower,1,0,LowSkilled,2567.0,1094.8445272344798,1472.1554727655202,0.0,118825.96226009456,0.6839676152603337,12,45.7163251995828,0,5400.0389116603,1
name220,54,ausbildung,1,1,MediumSkilled,3672.0,3329.952871853483,342.047128146517,0.0,42120.395535579264,0.46317359546533315,48,11.377545862590619,28881,34535.02347295426,0
name221,32,post graduate degree,1,0,HighSkilled,2235.0,2623.2070589055857,-388.20705890558565,0.17369443351480343,41203.3829051552,0.40273048544778195,36,18.60921251188402,28242,33458.496627902365,1
name222,42,ausbildung,1,0,MediumSkilled,2208.0,1360.4527804810357,847.5472195189643,0.0,70921.63002966212,0.598097488864155,60,31.73645054807208,11697,15384.53697866599,1
name223,55,bachelor degree,2,0,HighSkilled,8936.0,7219.8002518101,1716.1997481898998,0.0,312322.3710169761,0.9793965858213446,48,34.75897171763498,22657,39310.83047815391,0
name224,55,high school or lower,0,0,LowSkilled,1925.0,1176.6040543393776,748.3959456606224,0.0,94137.23819136171,0.48646843005798096,12,48.51368428348108,0,3024.1574750602513,0
name225,35,ausbildung,0,1,MediumSkilled,2165.0,1674.3426537108742,490.6573462891258,0.0,29196.246505157626,0.5269321773659532,48,13.258932636890762,0,4559.59791841841,0
name226,58,bachelor degree,1,1,HighSkilled,5044.0,9239.596346362927,-4195.596346362927,0.8317994342511751,231262.079777336,0.8769712127097015,48,46.68074467162945,66039,57946.91411466769,1
name227,60,post graduate degree,1,1,HighSkilled,11161.0,10210.294000835549,950.705999164451,0.0,109417.12680475057,0.38915918892773205,12,9.718342514612143,77215,108624.83377554966,1
name228,40,ausbildung,0,0,MediumSkilled,2655.0,1703.802570495221,951.1974295047789,0.0,14614.31745589902,0.5581052075849324,36,5.1461845673801285,0,6291.409528797062,0
name229,40,high school or lower,0,0,LowSkilled,1499.0,1017.4181398100891,481.5818601899109,0.0,19943.207906168984,0.5257233829608073,48,12.983072745816592,18346,21461.95907108806,0
name230,46,post graduate degree,1,0,HighSkilled,6616.0,9847.465590363276,-3231.4655903632756,0.4884319211552714,121670.28381154731,0.8237834364692372,24,18.878740840675725,36436,57401.644480330484,1
name231,53,bachelor degree,3,0,HighSkilled,5084.0,6176.8472889101095,-1092.8472889101095,0.21495816068255497,292064.38322793785,0.21901139383386345,36,57.66271253281825,42276,44454.75341206203,1
name232,40,high school or lower,0,1,LowSkilled,1051.0,1040.5749995918763,10.425000408123651,0.0,13258.77701194917,0.5803193522243061,60,12.605472893949615,0,1530.344830803406,0
name233,31,ausbildung,0,0,MediumSkilled,2088.0,2093.232054625945,-5.232054625944784,0.0025057732882877316,70813.02901010372,0.6754892099787974,24,33.91679169766746,0,4411.799330406986,0
name234,46,post graduate degree,0,0,HighSkilled,9196.0,9299.808050208474,-103.80805020847401,0.011288391714710093,256729.46757139952,0.795773836151596,24,27.928803351632013,19231,47476.4071340402,1
name235,54,bachelor degree,0,1,HighSkilled,5467.0,8059.942263664191,-2592.942263664191,0.4742897866588972,99549.86094143588,0.3532860045666625,24,18.68351988386685,76311,85129.9544212706,0
name236,60,bachelor degree,0,0,HighSkilled,8406.0,4377.905994668469,4028.0940053315308,0.0,289985.5910617746,0.6146946665430467,48,34.018260415946116,21452,44259.433021691664,1
name237,46,ausbildung,0,0,MediumSkilled,3872.0,2242.408119352058,1629.5918806479422,0.0,84952.76924431304,0.8729542361336387,24,21.519415641442432,43019,54371.53949274854,0
name238,57,high school or lower,0,0,LowSkilled,2246.0,1498.4932332786873,747.5067667213127,0.0,9131.961793581111,0.882851854403355,48,3.7330610092875323,5830,10310.233882828561,1
name239,39,bachelor degree,1,1,HighSkilled,4215.0,2919.53767465632,1295.4623253436798,0.0,143235.15116232558,0.5973197514024571,12,33.67489652122939,20003,29661.43116274539,1
name240,58,bachelor degree,0,0,Unemployed_HighSkilled,4500.0,4995.707151422531,-495.70715142253084,0.1101571447605624,94139.55381586144,0.9624481355519278,48,21.03005799272977,17854,31936.21365678134,0
name241,60,bachelor degree,1,1,HighSkilled,8212.0,4158.907887527133,4053.0921124728666,0.0,90314.01599579987,0.670026533399933,24,10.504252786571724,64775,100978.55002954857,1
name242,52,post graduate degree,1,1,HighSkilled,9127.0,10515.184424174744,-1388.184424174744,0.15209646369833943,86402.94704001982,0.46894580539069286,12,9.618837675489708,46668,76398.28714688297,0
name243,33,ausbildung,0,0,MediumSkilled,2189.0,1433.29610960832,755.70389039168,0.0,75430.56741889553,0.9944468298536542,24,34.11368822681766,0,5623.131495136474,0
name244,34,bachelor degree,0,1,HighSkilled,3098.0,2214.5947522925167,883.4052477074833,0.0,16882.187900671746,0.9464797619628703,12,5.164229390885818,79934,95004.75564944636,0
